,index,srv-user_autoscaler_requested_pods,srv-user_autoscaler_terminating_pods,srv-user_autoscaler_actual_pods,srv-user_activator_request_concurrency,srv-user_autoscaler_desired_pods,srv-user_autoscaler_stable_request_concurrency,srv-user_autoscaler_panic_request_concurrency,srv-user_autoscaler_target_concurrency_per_pod,srv-user_autoscaler_excess_burst_capacity,srv-user_container_cpu_usage_seconds_total_x,srv-user_container_cpu_usage_seconds_total_y
0,1753113704,0.0,0.0,0.0,4.167903654161461,0.0,0.0,0.0,70.0,-211.0,0.3391651465127987,0.3391651465127987
1,1753113709,5.0,0.0,5.0,4.167903654161461,5.0,1.842565,0.000952,70.0,288.0,0.3930075362668777,0.3930075362668777
2,1753113714,5.0,0.0,5.0,4.167903654161461,5.0,1.842565,0.000952,70.0,288.0,0.28684071528515537,0.28684071528515537
3,1753113719,5.0,0.0,5.0,4.167903654161461,5.0,1.842565,0.000952,70.0,288.0,0.28470679833224705,0.28470679833224705
4,1753113724,5.0,0.0,5.0,0.0,5.0,1.842565,0.000952,70.0,288.0,0.296910898462438,0.296910898462438
5,1753113729,5.0,0.0,5.0,0.0,5.0,1.842565,0.000952,70.0,288.0,0.2952523601778772,0.2952523601778772
6,1753113734,5.0,0.0,5.0,0.0,5.0,1.842565,0.000952,70.0,288.0,0.28058438412350994,0.28058438412350994
7,1753113739,5.0,0.0,5.0,0.0,5.0,0.837529,0.0,70.0,289.0,0.277715554434496,0.277715554434496
8,1753113744,5.0,0.0,5.0,0.0,5.0,0.837529,0.0,70.0,289.0,0.003902247687700285,0.003902247687700285
9,1753113749,5.0,0.0,5.0,0.0,5.0,0.837529,0.0,70.0,289.0,0.004040356247840056,0.004040356247840056
10,1753113754,5.0,0.0,5.0,0.0,5.0,0.837529,0.0,70.0,289.0,0.003950696491675915,0.003950696491675915
11,1753113759,5.0,0.0,5.0,0.0,5.0,0.837529,0.0,70.0,289.0,0.003889639048126612,0.003889639048126612
12,1753113764,5.0,0.0,5.0,0.0,5.0,0.837529,0.0,70.0,289.0,0.004113275668454335,0.004113275668454335
13,1753113769,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004113275668454335,0.004113275668454335
14,1753113774,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004055216938660527,0.004055216938660527
15,1753113779,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.0041075329109879375,0.0041075329109879375
16,1753113784,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004236154405274668,0.004236154405274668
17,1753113789,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004277513072776746,0.004277513072776746
18,1753113794,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004233040381216615,0.004233040381216615
19,1753113799,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004069152341515666,0.004069152341515666
20,1753113804,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.0040085713618080695,0.0040085713618080695
21,1753113809,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.004195702601406715,0.004195702601406715
22,1753113814,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.006769435377986081,0.006769435377986081
23,1753113819,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.008768476784405142,0.008768476784405142
24,1753113824,5.0,0.0,5.0,0.0,5.0,8e-05,0.0,70.0,289.0,0.011132195645662524,0.011132195645662524
25,1753113829,0.0,4.0,1.0,0.0,0.0,-1e-06,0.0,70.0,-111.0,0.010067419801006654,0.010067419801006654
26,1753113834,0.0,4.0,1.0,0.0,0.0,-1e-06,0.0,70.0,-111.0,0.010128674275460926,0.010128674275460926
27,1753113839,0.0,4.0,1.0,0.0,0.0,-1e-06,0.0,70.0,-111.0,0.009566515084338464,0.009566515084338464
28,1753113844,0.0,4.0,1.0,0.0,0.0,-1e-06,0.0,70.0,-111.0,0.010171756479350433,0.010171756479350433
29,1753113849,0.0,4.0,1.0,0.0,0.0,-1e-06,0.0,70.0,-111.0,0.011308187627214467,0.011308187627214467
30,1753113854,0.0,4.0,1.0,0.0,0.0,-1e-06,0.0,70.0,-111.0,0.010145571519796025,0.010145571519796025
31,1753113859,5.0,1.0,1.0,0.0,5.0,0.051159,0.20368,70.0,-112.0,0.006939932565015842,0.006939932565015842
32,1753113864,5.0,1.0,1.0,0.0,5.0,0.051159,0.20368,70.0,-112.0,0.0030565711310767967,0.0030565711310767967
33,1753113869,5.0,1.0,1.0,0.0,5.0,0.051159,0.20368,70.0,-112.0,0.0020038386455594726,0.0020038386455594726
34,1753113874,5.0,1.0,1.0,0.0,5.0,0.051159,0.20368,70.0,-112.0,0.001960591035591176,0.001960591035591176
35,1753113879,5.0,1.0,1.0,0.0,5.0,0.051159,0.20368,70.0,-112.0,0.0017186549617453448,0.0017186549617453448
36,1753113884,5.0,1.0,1.0,0.0,5.0,0.051159,0.20368,70.0,-112.0,0.0017774705541054293,0.0017774705541054293
37,1753113889,5.0,0.0,1.0,0.0,5.0,0.068108,0.0,70.0,-111.0,0.0016635062507692722,0.0016635062507692722
38,1753113894,5.0,0.0,1.0,0.0,5.0,0.068108,0.0,70.0,-111.0,0.001580289500767113,0.001580289500767113
39,1753113899,5.0,0.0,1.0,0.0,5.0,0.068108,0.0,70.0,-111.0,0.0012749765305229933,0.0012749765305229933
40,1753113904,5.0,0.0,1.0,0.0029922254913216663,5.0,0.068108,0.0,70.0,-111.0,0.0018838493793741948,0.0018838493793741948
41,1753113909,5.0,0.0,1.0,0.0029922254913216663,5.0,0.068108,0.0,70.0,-111.0,0.0017230633915195502,0.0017230633915195502
