,index,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_activator_request_concurrency,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total
0,1753932694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
1,1753932699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
2,1753932704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
3,1753932709,1.0,0.0,1.0,0.0,1.0,24.736495,27.195743,70.0,-139.0,
4,1753932714,1.0,0.0,1.0,0.0,1.0,24.736495,27.195743,70.0,-139.0,
5,1753932719,1.0,0.0,1.0,0.2745250188715901,1.0,24.736495,27.195743,70.0,-139.0,0.014164921893234634
6,1753932724,1.0,0.0,1.0,0.2745250188715901,1.0,24.736495,27.195743,70.0,-139.0,0.01749892209329465
7,1753932729,1.0,0.0,1.0,0.2745250188715901,1.0,24.736495,27.195743,70.0,-139.0,0.02083292229335467
8,1753932734,1.0,0.0,1.0,0.2745250188715901,1.0,24.736495,27.195743,70.0,-139.0,0.027822284034196933
9,1753932739,1.0,0.0,1.0,0.2745250188715901,1.0,6.089997,0.639494,70.0,-112.0,0.0316688426420171
10,1753932744,1.0,0.0,1.0,0.2745250188715901,1.0,6.089997,0.639494,70.0,-112.0,0.035515401249837264
11,1753932749,1.0,0.0,1.0,0.7946593682753158,1.0,6.089997,0.639494,70.0,-112.0,0.04709966322235227
12,1753932754,1.0,0.0,1.0,0.7946593682753158,1.0,6.089997,0.639494,70.0,-112.0,0.05170994161428302
13,1753932759,1.0,0.0,1.0,0.7946593682753158,1.0,6.089997,0.639494,70.0,-112.0,0.043809175
14,1753932764,1.0,0.0,1.0,0.7946593682753158,1.0,6.089997,0.639494,70.0,-112.0,0.06718517889589122
15,1753932769,1.0,0.0,1.0,0.7946593682753158,1.0,0.551084,0.475144,70.0,-112.0,0.07024747577420885
16,1753932774,1.0,0.0,1.0,0.7946593682753158,1.0,0.551084,0.475144,70.0,-112.0,0.07024747577420885
17,1753932779,1.0,0.0,1.0,0.4272034237708175,1.0,0.551084,0.475144,70.0,-112.0,0.0741379106619121
18,1753932784,1.0,0.0,1.0,0.4272034237708175,1.0,0.551084,0.475144,70.0,-112.0,0.0741379106619121
19,1753932789,1.0,0.0,1.0,0.4272034237708175,1.0,0.551084,0.475144,70.0,-112.0,0.0741379106619121
20,1753932794,1.0,0.0,1.0,0.4272034237708175,1.0,0.551084,0.475144,70.0,-112.0,0.07295181874163889
21,1753932799,1.0,0.0,1.0,0.4272034237708175,1.0,0.613133,1.005811,70.0,-113.0,0.07295181874163889
22,1753932804,1.0,0.0,1.0,0.4272034237708175,1.0,0.613133,1.005811,70.0,-113.0,0.07295181874163889
23,1753932809,1.0,0.0,1.0,1.4367240149239988,1.0,0.613133,1.005811,70.0,-113.0,0.059562068934868685
24,1753932814,1.0,0.0,1.0,1.4367240149239988,1.0,0.613133,1.005811,70.0,-113.0,0.07882245518398155
25,1753932819,1.0,0.0,1.0,1.4367240149239988,1.0,0.613133,1.005811,70.0,-113.0,0.07882245518398155
26,1753932824,1.0,0.0,1.0,1.4367240149239988,1.0,0.613133,1.005811,70.0,-113.0,0.08088777590639129
