,index,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_activator_request_concurrency,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total
0,1752800655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,0.0006681563252197431
1,1752800660,2.0,0.0,2.0,0.0,2.0,64.106236,42.328564,70.0,-54.0,0.0007919417014391964
2,1752800665,2.0,0.0,2.0,0.1480195529755588,2.0,64.106236,42.328564,70.0,-54.0,0.0009157270776586499
3,1752800670,2.0,0.0,2.0,0.1480195529755588,2.0,64.106236,42.328564,70.0,-54.0,0.0010395124538781033
4,1752800675,2.0,0.0,2.0,0.1480195529755588,2.0,64.106236,42.328564,70.0,-54.0,0.0008310802451663473
5,1752800680,2.0,0.0,2.0,0.1480195529755588,2.0,64.106236,42.328564,70.0,-54.0,0.0009985656317134065
6,1752800685,2.0,0.0,2.0,0.1480195529755588,2.0,64.106236,42.328564,70.0,-54.0,0.0010615746385647098
7,1752800690,2.0,0.0,1.0,0.1480195529755588,2.0,33.858807,0.169531,70.0,-112.0,0.000959673584295524
8,1752800695,2.0,0.0,1.0,0.12988344004803118,2.0,33.858807,0.169531,70.0,-112.0,0.000959673584295524
9,1752800700,2.0,0.0,1.0,0.12988344004803118,2.0,33.858807,0.169531,70.0,-112.0,0.0007027975988220637
10,1752800705,2.0,0.0,1.0,0.12988344004803118,2.0,33.858807,0.169531,70.0,-112.0,0.0007230845870279962
11,1752800710,2.0,0.0,1.0,0.12988344004803118,2.0,33.858807,0.169531,70.0,-112.0,0.0007230845870279962
12,1752800715,2.0,0.0,1.0,0.12988344004803118,2.0,33.858807,0.169531,70.0,-112.0,0.0007683821300842576
13,1752800720,1.0,1.0,1.0,0.12988344004803118,1.0,10.947246,0.210181,70.0,-112.0,0.0007683821300842576
14,1752800725,1.0,1.0,1.0,0.23849475605552192,1.0,10.947246,0.210181,70.0,-112.0,0.0008181166062248436
15,1752800730,1.0,1.0,1.0,0.23849475605552192,1.0,10.947246,0.210181,70.0,-112.0,0.0008181166062248436
16,1752800735,1.0,1.0,1.0,0.23849475605552192,1.0,10.947246,0.210181,70.0,-112.0,0.0008475718162253207
17,1752800740,1.0,1.0,1.0,0.23849475605552192,1.0,10.947246,0.210181,70.0,-112.0,0.0008328610100668302
18,1752800745,1.0,1.0,1.0,0.23849475605552192,1.0,10.947246,0.210181,70.0,-112.0,0.0008328610100668302
19,1752800750,1.0,1.0,1.0,0.23849475605552192,1.0,4.214315,0.126417,70.0,-112.0,0.0008611136819373749
20,1752800755,1.0,1.0,1.0,0.21862219969111685,1.0,4.214315,0.126417,70.0,-112.0,0.0008241404163310301
21,1752800760,1.0,1.0,1.0,0.21862219969111685,1.0,4.214315,0.126417,70.0,-112.0,0.0008241404163310301
22,1752800765,1.0,1.0,1.0,0.21862219969111685,1.0,4.214315,0.126417,70.0,-112.0,0.0006601035333548699
23,1752800770,1.0,1.0,1.0,0.21862219969111685,1.0,4.214315,0.126417,70.0,-112.0,0.0007773265339086692
24,1752800775,1.0,1.0,1.0,0.21862219969111685,1.0,4.214315,0.126417,70.0,-112.0,0.0007773265339086691
25,1752800780,1.0,1.0,1.0,0.21862219969111685,1.0,0.196289,0.168228,70.0,-112.0,0.0007730736516863683
26,1752800785,1.0,1.0,1.0,0.133270464344021,1.0,0.196289,0.168228,70.0,-112.0,0.000762728259330911
27,1752800790,1.0,1.0,1.0,0.133270464344021,1.0,0.196289,0.168228,70.0,-112.0,0.0007467137862044464
28,1752800795,1.0,1.0,1.0,0.133270464344021,1.0,0.196289,0.168228,70.0,-112.0,0.0007467137862044464
29,1752800800,1.0,1.0,1.0,0.133270464344021,1.0,0.196289,0.168228,70.0,-112.0,0.0007481535044677444
30,1752800805,1.0,1.0,1.0,0.133270464344021,1.0,0.196289,0.168228,70.0,-112.0,0.0007652870877149828
31,1752800810,1.0,1.0,1.0,0.133270464344021,1.0,0.171141,0.192035,70.0,-112.0,0.0007652870877149828
32,1752800815,1.0,1.0,1.0,0.19626471170419416,1.0,0.171141,0.192035,70.0,-112.0,0.0006426775425589304
33,1752800820,1.0,1.0,1.0,0.19626471170419416,1.0,0.171141,0.192035,70.0,-112.0,0.0007323117945720859
34,1752800825,1.0,1.0,1.0,0.19626471170419416,1.0,0.171141,0.192035,70.0,-112.0,0.0007224939479274739
35,1752800830,1.0,1.0,1.0,0.19626471170419416,1.0,0.171141,0.192035,70.0,-112.0,0.0007224939479274739
36,1752800835,1.0,1.0,1.0,0.19626471170419416,1.0,0.171141,0.192035,70.0,-112.0,0.0008005348615090736
37,1752800840,1.0,1.0,1.0,0.19626471170419416,1.0,0.18656,0.188751,70.0,-112.0,0.0008314628529875166
38,1752800845,1.0,1.0,1.0,0.2632495790154125,1.0,0.18656,0.188751,70.0,-112.0,0.0008176769035630551
39,1752800850,1.0,1.0,1.0,0.2632495790154125,1.0,0.18656,0.188751,70.0,-112.0,0.0008144283229695278
40,1752800855,1.0,1.0,1.0,0.2632495790154125,1.0,0.18656,0.188751,70.0,-112.0,0.0008227994984185211
41,1752800860,1.0,1.0,1.0,0.2632495790154125,1.0,0.18656,0.188751,70.0,-112.0,0.0008227994984185211
42,1752800865,1.0,1.0,1.0,0.2632495790154125,1.0,0.18656,0.188751,70.0,-112.0,0.0007695691550603532
43,1752800870,1.0,1.0,1.0,0.2632495790154125,1.0,0.2171,0.238768,70.0,-112.0,0.000813469647545549
44,1752800875,1.0,1.0,1.0,0.209235097552854,1.0,0.2171,0.238768,70.0,-112.0,0.000813469647545549
45,1752800880,1.0,1.0,1.0,0.209235097552854,1.0,0.2171,0.238768,70.0,-112.0,0.0007352114142886903
46,1752800885,1.0,1.0,1.0,0.209235097552854,1.0,0.2171,0.238768,70.0,-112.0,0.0006254116740725315
47,1752800890,1.0,1.0,1.0,0.209235097552854,1.0,0.2171,0.238768,70.0,-112.0,0.0007545801321656907
48,1752800895,1.0,1.0,1.0,0.209235097552854,1.0,0.2171,0.238768,70.0,-112.0,0.0007521083000443853
49,1752800900,1.0,1.0,1.0,0.209235097552854,1.0,0.245147,0.25468,70.0,-112.0,0.0007521083000443853
50,1752800905,1.0,1.0,1.0,0.18144721671055666,1.0,0.245147,0.25468,70.0,-112.0,0.0007260271071579834
51,1752800910,1.0,1.0,1.0,0.18144721671055666,1.0,0.245147,0.25468,70.0,-112.0,0.0007260271071579834
52,1752800915,1.0,1.0,1.0,0.18144721671055666,1.0,0.245147,0.25468,70.0,-112.0,0.0007751940481174911
53,1752800920,1.0,1.0,1.0,0.18144721671055666,1.0,0.245147,0.25468,70.0,-112.0,0.0007974221736755867
54,1752800925,1.0,1.0,1.0,0.18144721671055666,1.0,0.245147,0.25468,70.0,-112.0,0.0007974221736755867
55,1752800930,1.0,1.0,1.0,0.18144721671055666,1.0,0.228944,0.222704,70.0,-112.0,0.0006265380604796664
56,1752800935,1.0,1.0,1.0,0.23889386987593836,1.0,0.228944,0.222704,70.0,-112.0,0.0007572372014499231
57,1752800940,1.0,1.0,1.0,0.23889386987593836,1.0,0.228944,0.222704,70.0,-112.0,0.0007572372014499231
58,1752800945,1.0,1.0,1.0,0.23889386987593836,1.0,0.228944,0.222704,70.0,-112.0,0.0007789070582043233
59,1752800950,1.0,1.0,1.0,0.23889386987593836,1.0,0.228944,0.222704,70.0,-112.0,0.0007893975555073411
60,1752800955,1.0,1.0,1.0,0.23889386987593836,1.0,0.228944,0.222704,70.0,-112.0,0.0007893975555073411
