,index,srv-user_autoscaler_requested_pods,srv-user_autoscaler_terminating_pods,srv-user_autoscaler_actual_pods,srv-user_activator_request_concurrency,srv-user_autoscaler_desired_pods,srv-user_autoscaler_stable_request_concurrency,srv-user_autoscaler_panic_request_concurrency,srv-user_autoscaler_target_concurrency_per_pod,srv-user_autoscaler_excess_burst_capacity,srv-user_container_cpu_usage_seconds_total_x,srv-user_container_cpu_usage_seconds_total_y
0,1754179914,0.0,0.0,0.0,,0.0,0.0,0.0,14.0,-211.0,,
1,1754179919,1.0,0.0,0.0,,1.0,1.0,1.0,14.0,-212.0,,
2,1754179924,1.0,0.0,0.0,,1.0,1.0,1.0,14.0,-212.0,,
3,1754179929,1.0,0.0,0.0,3.0,1.0,1.0,1.0,14.0,-212.0,,
4,1754179934,1.0,0.0,0.0,3.0,1.0,1.0,1.0,14.0,-212.0,0.009764378415575696,0.009764378415575696
5,1754179939,1.0,0.0,0.0,3.0,1.0,1.0,1.0,14.0,-212.0,0.012342089056730446,0.012342089056730446
6,1754179944,1.0,0.0,0.0,3.0,1.0,1.0,1.0,14.0,-212.0,0.014919799697885195,0.014919799697885195
7,1754179949,1.0,0.0,1.0,3.0,1.0,0.834094,0.010678,14.0,-192.0,0.010453610643778985,0.010453610643778985
8,1754179954,1.0,0.0,1.0,3.0,1.0,0.834094,0.010678,14.0,-192.0,0.011974408687739461,0.011974408687739461
9,1754179959,1.0,0.0,1.0,0.00475531192590133,1.0,0.834094,0.010678,14.0,-192.0,0.011144000098436595,0.011144000098436595
10,1754179964,1.0,0.0,1.0,0.00475531192590133,1.0,0.834094,0.010678,14.0,-192.0,0.012393440360934184,0.012393440360934184
11,1754179969,1.0,0.0,1.0,0.00475531192590133,1.0,0.834094,0.010678,14.0,-192.0,0.013642880623431771,0.013642880623431771
12,1754179974,1.0,0.0,1.0,0.00475531192590133,1.0,0.834094,0.010678,14.0,-192.0,0.0130004239811003,0.0130004239811003
13,1754179979,1.0,0.0,1.0,0.00475531192590133,1.0,0.439317,0.02438,14.0,-192.0,0.0041926537658305745,0.0041926537658305745
14,1754179984,1.0,0.0,1.0,0.00475531192590133,1.0,0.439317,0.02438,14.0,-192.0,0.004086910002325008,0.004086910002325008
15,1754179989,1.0,0.0,1.0,0.012257584743334365,1.0,0.439317,0.02438,14.0,-192.0,0.005701449998218676,0.005701449998218676
16,1754179994,1.0,0.0,1.0,0.012257584743334365,1.0,0.439317,0.02438,14.0,-192.0,0.0051739834116775255,0.0051739834116775255
17,1754179999,1.0,0.0,1.0,0.012257584743334365,1.0,0.439317,0.02438,14.0,-192.0,0.005978853324657776,0.005978853324657776
18,1754180004,1.0,0.0,1.0,0.012257584743334365,1.0,0.439317,0.02438,14.0,-192.0,0.0061047757467344935,0.0061047757467344935
19,1754180009,1.0,0.0,1.0,0.012257584743334365,1.0,0.036479,0.014977,14.0,-192.0,0.006512238243938281,0.006512238243938281
20,1754180014,1.0,0.0,1.0,0.012257584743334365,1.0,0.036479,0.014977,14.0,-192.0,0.006512238243938281,0.006512238243938281
21,1754180019,1.0,0.0,1.0,0.009667535153025557,1.0,0.036479,0.014977,14.0,-192.0,0.0070215098987592775,0.0070215098987592775
22,1754180024,1.0,0.0,1.0,0.009667535153025557,1.0,0.036479,0.014977,14.0,-192.0,0.006384479186287436,0.006384479186287436
23,1754180029,1.0,0.0,1.0,0.009667535153025557,1.0,0.036479,0.014977,14.0,-192.0,0.006384479186287436,0.006384479186287436
24,1754180034,1.0,0.0,1.0,0.009667535153025557,1.0,0.036479,0.014977,14.0,-192.0,0.0057874429291874295,0.0057874429291874295
25,1754180039,1.0,0.0,1.0,0.009667535153025557,1.0,0.020094,0.016244,14.0,-192.0,0.0057874429291874295,0.0057874429291874295
26,1754180044,1.0,0.0,1.0,0.009667535153025557,1.0,0.020094,0.016244,14.0,-192.0,0.006071917423987433,0.006071917423987433
27,1754180049,1.0,0.0,1.0,0.0089322506715671,1.0,0.020094,0.016244,14.0,-192.0,0.0059340709077193845,0.0059340709077193845
28,1754180054,1.0,0.0,1.0,0.0089322506715671,1.0,0.020094,0.016244,14.0,-192.0,0.0059340709077193845,0.0059340709077193845
29,1754180059,1.0,0.0,1.0,0.0089322506715671,1.0,0.020094,0.016244,14.0,-192.0,0.00576253215151459,0.00576253215151459
30,1754180064,1.0,0.0,1.0,0.0089322506715671,1.0,0.020094,0.016244,14.0,-192.0,0.0060221391436415675,0.0060221391436415675
31,1754180069,1.0,0.0,1.0,0.0089322506715671,1.0,0.018994,0.021023,14.0,-192.0,0.0060221391436415675,0.0060221391436415675
32,1754180074,1.0,0.0,1.0,0.0089322506715671,1.0,0.018994,0.021023,14.0,-192.0,0.006809242565537251,0.006809242565537251
33,1754180079,1.0,0.0,1.0,0.03108192327911408,1.0,0.018994,0.021023,14.0,-192.0,0.006809242565537251,0.006809242565537251
34,1754180084,1.0,0.0,1.0,0.03108192327911408,1.0,0.018994,0.021023,14.0,-192.0,0.005698803074330697,0.005698803074330697
35,1754180089,1.0,0.0,1.0,0.03108192327911408,1.0,0.018994,0.021023,14.0,-192.0,0.0056563808010463845,0.0056563808010463845
36,1754180094,1.0,0.0,1.0,0.03108192327911408,1.0,0.018994,0.021023,14.0,-192.0,0.007077554782754428,0.007077554782754428
37,1754180099,1.0,0.0,1.0,0.03108192327911408,1.0,0.021789,0.013426,14.0,-192.0,0.007077554782754428,0.007077554782754428
38,1754180104,1.0,0.0,1.0,0.03108192327911408,1.0,0.021789,0.013426,14.0,-192.0,0.007240140304724324,0.007240140304724324
39,1754180109,1.0,0.0,1.0,0.0109590050603298,1.0,0.021789,0.013426,14.0,-192.0,0.007240140304724324,0.007240140304724324
40,1754180114,1.0,0.0,1.0,0.0109590050603298,1.0,0.021789,0.013426,14.0,-192.0,0.007240140304724324,0.007240140304724324
41,1754180119,1.0,0.0,1.0,0.0109590050603298,1.0,0.021789,0.013426,14.0,-192.0,0.0072283763448105455,0.0072283763448105455
42,1754180124,1.0,0.0,1.0,0.0109590050603298,1.0,0.021789,0.013426,14.0,-192.0,0.0072283763448105455,0.0072283763448105455
43,1754180129,1.0,0.0,1.0,0.0109590050603298,1.0,0.027275,0.026376,14.0,-192.0,0.007228376344810546,0.007228376344810546
44,1754180134,1.0,0.0,1.0,0.0109590050603298,1.0,0.027275,0.026376,14.0,-192.0,0.004544950000000003,0.004544950000000003
45,1754180139,1.0,0.0,1.0,0.036931595622064946,1.0,0.027275,0.026376,14.0,-192.0,0.007886808606511211,0.007886808606511211
46,1754180144,1.0,0.0,1.0,0.036931595622064946,1.0,0.027275,0.026376,14.0,-192.0,0.007886808606511211,0.007886808606511211
47,1754180149,1.0,0.0,1.0,0.036931595622064946,1.0,0.027275,0.026376,14.0,-192.0,0.007355111397664592,0.007355111397664592
48,1754180154,1.0,0.0,1.0,0.036931595622064946,1.0,0.027275,0.026376,14.0,-192.0,0.007848319750938559,0.007848319750938559
49,1754180159,1.0,0.0,1.0,0.036931595622064946,1.0,0.059017,0.176262,14.0,-192.0,0.007848319750938559,0.007848319750938559
50,1754180164,1.0,0.0,1.0,0.036931595622064946,1.0,0.059017,0.176262,14.0,-192.0,0.006130723564647747,0.006130723564647747
51,1754180169,1.0,0.0,1.0,0.018384757632318973,1.0,0.059017,0.176262,14.0,-192.0,0.00686516987407935,0.00686516987407935
52,1754180174,1.0,0.0,1.0,0.018384757632318973,1.0,0.059017,0.176262,14.0,-192.0,0.00686516987407935,0.00686516987407935
53,1754180179,1.0,0.0,1.0,0.018384757632318973,1.0,0.059017,0.176262,14.0,-192.0,0.005720769230769223,0.005720769230769223
54,1754180184,1.0,0.0,1.0,0.018384757632318973,1.0,0.059017,0.176262,14.0,-192.0,0.006430543402170111,0.006430543402170111
55,1754180189,1.0,0.0,1.0,0.018384757632318973,1.0,0.055971,0.026282,14.0,-192.0,0.006430543402170111,0.006430543402170111
56,1754180194,1.0,0.0,1.0,0.018384757632318973,1.0,0.055971,0.026282,14.0,-192.0,0.006430543402170111,0.006430543402170111
57,1754180199,1.0,0.0,1.0,0.04049194421231358,1.0,0.055971,0.026282,14.0,-192.0,0.007376247954173482,0.007376247954173482
58,1754180204,1.0,0.0,1.0,0.04049194421231358,1.0,0.055971,0.026282,14.0,-192.0,0.007376247954173482,0.007376247954173482
59,1754180209,1.0,0.0,1.0,0.04049194421231358,1.0,0.055971,0.026282,14.0,-192.0,0.007194962277344178,0.007194962277344178
60,1754180214,1.0,0.0,1.0,0.04049194421231358,1.0,0.055971,0.026282,14.0,-192.0,0.00860112709772337,0.00860112709772337
61,1754180219,1.0,0.0,1.0,0.04049194421231358,1.0,0.030998,0.028589,14.0,-192.0,0.008917321254515225,0.008917321254515225
62,1754180224,1.0,0.0,1.0,0.04049194421231358,1.0,0.030998,0.028589,14.0,-192.0,0.008917321254515225,0.008917321254515225
63,1754180229,1.0,0.0,1.0,0.0046085876269584625,1.0,0.030998,0.028589,14.0,-192.0,0.009286080770146247,0.009286080770146247
64,1754180234,1.0,0.0,1.0,0.0046085876269584625,1.0,0.030998,0.028589,14.0,-192.0,0.008610042418861595,0.008610042418861595
65,1754180239,1.0,0.0,1.0,0.0046085876269584625,1.0,0.030998,0.028589,14.0,-192.0,0.008610042418861595,0.008610042418861595
66,1754180244,1.0,0.0,1.0,0.0046085876269584625,1.0,0.030998,0.028589,14.0,-192.0,0.008362689860536862,0.008362689860536862
67,1754180249,1.0,0.0,1.0,0.0046085876269584625,1.0,0.033146,0.022998,14.0,-192.0,0.008362689860536862,0.008362689860536862
68,1754180254,1.0,0.0,1.0,0.0046085876269584625,1.0,0.033146,0.022998,14.0,-192.0,0.00836268986053686,0.00836268986053686
69,1754180259,1.0,0.0,1.0,0.023520877062582685,1.0,0.033146,0.022998,14.0,-192.0,0.007954566244854399,0.007954566244854399
70,1754180264,1.0,0.0,1.0,0.023520877062582685,1.0,0.033146,0.022998,14.0,-192.0,0.007954566244854399,0.007954566244854399
71,1754180269,1.0,0.0,1.0,0.023520877062582685,1.0,0.033146,0.022998,14.0,-192.0,0.007347262247838621,0.007347262247838621
72,1754180274,1.0,0.0,1.0,0.023520877062582685,1.0,0.033146,0.022998,14.0,-192.0,0.00754533157993613,0.00754533157993613
73,1754180279,1.0,0.0,1.0,0.023520877062582685,1.0,0.060373,0.185382,14.0,-192.0,0.007839082168698582,0.007839082168698582
74,1754180284,1.0,0.0,1.0,0.023520877062582685,1.0,0.060373,0.185382,14.0,-192.0,0.007511270511194803,0.007511270511194803
75,1754180289,1.0,0.0,1.0,0.02585284105661481,1.0,0.060373,0.185382,14.0,-192.0,0.007511270511194803,0.007511270511194803
76,1754180294,1.0,0.0,1.0,0.02585284105661481,1.0,0.060373,0.185382,14.0,-192.0,0.007476529935581656,0.007476529935581656
77,1754180299,1.0,0.0,1.0,0.02585284105661481,1.0,0.060373,0.185382,14.0,-192.0,0.007476529935581656,0.007476529935581656
78,1754180304,1.0,0.0,1.0,0.02585284105661481,1.0,0.060373,0.185382,14.0,-192.0,0.006860569058864185,0.006860569058864185
79,1754180309,1.0,0.0,1.0,0.02585284105661481,1.0,0.055636,0.019954,14.0,-192.0,0.006860569058864185,0.006860569058864185
80,1754180314,1.0,0.0,1.0,0.02585284105661481,1.0,0.055636,0.019954,14.0,-192.0,0.007281443298969075,0.007281443298969075
81,1754180319,1.0,0.0,1.0,0.012987974013061973,1.0,0.055636,0.019954,14.0,-192.0,0.007005756857433121,0.007005756857433121
82,1754180324,1.0,0.0,1.0,0.012987974013061973,1.0,0.055636,0.019954,14.0,-192.0,0.007005756857433121,0.007005756857433121
83,1754180329,1.0,0.0,1.0,0.012987974013061973,1.0,0.055636,0.019954,14.0,-192.0,0.007058968605707711,0.007058968605707711
84,1754180334,1.0,0.0,1.0,0.012987974013061973,1.0,0.055636,0.019954,14.0,-192.0,0.007241953385127635,0.007241953385127635
85,1754180339,1.0,0.0,1.0,0.012987974013061973,1.0,0.02663,0.020037,14.0,-192.0,0.007241953385127635,0.007241953385127635
86,1754180344,1.0,0.0,1.0,0.012987974013061973,1.0,0.02663,0.020037,14.0,-192.0,0.006831001932260732,0.006831001932260732
87,1754180349,1.0,0.0,1.0,0.03610981418436829,1.0,0.02663,0.020037,14.0,-192.0,0.008307470139024867,0.008307470139024867
88,1754180354,1.0,0.0,1.0,0.03610981418436829,1.0,0.02663,0.020037,14.0,-192.0,0.008307470139024867,0.008307470139024867
