,index,srv-search_autoscaler_requested_pods,srv-search_autoscaler_terminating_pods,srv-search_autoscaler_actual_pods,srv-search_activator_request_concurrency,srv-search_autoscaler_desired_pods,srv-search_autoscaler_stable_request_concurrency,srv-search_autoscaler_panic_request_concurrency,srv-search_autoscaler_target_concurrency_per_pod,srv-search_autoscaler_excess_burst_capacity,srv-search_container_cpu_usage_seconds_total
0,1752774511,5.0,0.0,5.0,0.0,5.0,7.709339,38.685827,70.0,250.0,0.0927190122038924
1,1752774516,5.0,0.0,5.0,0.0,5.0,7.709339,38.685827,70.0,250.0,0.11586434985114172
2,1752774521,5.0,0.0,5.0,0.0,5.0,7.709339,38.685827,70.0,250.0,0.146485679797745
3,1752774526,5.0,0.0,5.0,0.0,5.0,7.709339,38.685827,70.0,250.0,0.1571526727045399
4,1752774531,5.0,0.0,5.0,0.0,5.0,36.509241,108.758924,70.0,180.0,0.20357285109315995
5,1752774536,5.0,0.0,5.0,0.0,5.0,36.509241,108.758924,70.0,180.0,0.25536795022798103
6,1752774541,5.0,0.0,5.0,0.0,5.0,36.509241,108.758924,70.0,180.0,0.2740755839926578
7,1752774546,5.0,0.0,5.0,0.0,5.0,36.509241,108.758924,70.0,180.0,0.2769961025808707
8,1752774551,5.0,0.0,5.0,0.0,5.0,36.509241,108.758924,70.0,180.0,0.30593023376140843
9,1752774556,5.0,0.0,5.0,0.0,5.0,36.509241,108.758924,70.0,180.0,0.31191895891043736
10,1752774561,5.0,0.0,5.0,0.0,5.0,91.52878,112.524793,70.0,176.0,0.3828817885724366
11,1752774566,5.0,0.0,5.0,0.0,5.0,91.52878,112.524793,70.0,176.0,0.4028755515054057
12,1752774571,5.0,0.0,5.0,0.0,5.0,91.52878,112.524793,70.0,176.0,0.3890715370902567
13,1752774576,5.0,0.0,5.0,0.0,5.0,91.52878,112.524793,70.0,176.0,0.3615469968693786
14,1752774581,5.0,0.0,5.0,0.0,5.0,91.52878,112.524793,70.0,176.0,0.34560493357842614
15,1752774586,5.0,0.0,5.0,0.0,5.0,91.52878,112.524793,70.0,176.0,0.3142304883686407
16,1752774591,5.0,0.0,5.0,0.0,5.0,136.090093,100.882368,70.0,188.0,0.3449477146939689
17,1752774596,5.0,0.0,5.0,0.0,5.0,136.090093,100.882368,70.0,188.0,0.4190764992751673
18,1752774601,5.0,0.0,5.0,0.0,5.0,136.090093,100.882368,70.0,188.0,0.38070166717492
19,1752774606,5.0,0.0,5.0,0.0,5.0,136.090093,100.882368,70.0,188.0,0.40179091506070885
20,1752774611,5.0,0.0,5.0,0.0,5.0,136.090093,100.882368,70.0,188.0,0.3732383367787344
21,1752774616,5.0,0.0,5.0,0.0,5.0,136.090093,100.882368,70.0,188.0,0.36100771332830206
22,1752774621,5.0,0.0,5.0,0.0,5.0,114.900833,136.021984,70.0,152.0,0.3714617687006109
23,1752774626,5.0,0.0,5.0,0.0,5.0,114.900833,136.021984,70.0,152.0,0.403356903167205
24,1752774631,5.0,0.0,5.0,0.0,5.0,114.900833,136.021984,70.0,152.0,0.36119788212158166
25,1752774636,5.0,0.0,5.0,0.0,5.0,114.900833,136.021984,70.0,152.0,0.2900250468725296
26,1752774641,5.0,0.0,5.0,0.0,5.0,114.900833,136.021984,70.0,152.0,0.24175024325527475
27,1752774646,5.0,0.0,5.0,0.0,5.0,114.900833,136.021984,70.0,152.0,0.19149045258449457
28,1752774651,5.0,0.0,5.0,0.0,5.0,123.629827,383.503539,70.0,-95.0,0.16376365120467673
29,1752774656,5.0,0.0,5.0,0.0,5.0,123.629827,383.503539,70.0,-95.0,0.12051367820912728
30,1752774661,5.0,0.0,5.0,0.0,5.0,123.629827,383.503539,70.0,-95.0,0.13577898739739236
31,1752774666,5.0,0.0,5.0,0.0,5.0,123.629827,383.503539,70.0,-95.0,0.1816715312974514
32,1752774671,5.0,0.0,5.0,0.0,5.0,123.629827,383.503539,70.0,-95.0,0.2562044159693508
33,1752774676,5.0,0.0,5.0,0.0,5.0,123.629827,383.503539,70.0,-95.0,0.28117750625284316
34,1752774681,5.0,0.0,5.0,0.0,5.0,123.901854,18.949275,70.0,270.0,0.4669316442780032
35,1752774686,5.0,0.0,5.0,0.0,5.0,123.901854,18.949275,70.0,270.0,0.5202487193024943
36,1752774691,5.0,0.0,5.0,0.0,5.0,123.901854,18.949275,70.0,270.0,0.6595484713375479
37,1752774696,5.0,0.0,5.0,0.0,5.0,123.901854,18.949275,70.0,270.0,0.7808081983446242
38,1752774701,5.0,0.0,5.0,0.0,5.0,123.901854,18.949275,70.0,270.0,0.9152546152650927
39,1752774706,5.0,0.0,5.0,0.0,5.0,123.901854,18.949275,70.0,270.0,1.0503017053843529
40,1752774711,5.0,0.0,5.0,0.0,5.0,46.204879,19.100162,70.0,269.0,1.0408122518644418
41,1752774716,5.0,0.0,5.0,0.0,5.0,46.204879,19.100162,70.0,269.0,1.0757780732864646
42,1752774721,5.0,0.0,5.0,0.0,5.0,46.204879,19.100162,70.0,269.0,0.9913362625740908
43,1752774726,5.0,0.0,5.0,0.0,5.0,46.204879,19.100162,70.0,269.0,0.9182727360246423
44,1752774731,5.0,0.0,5.0,0.0,5.0,46.204879,19.100162,70.0,269.0,0.7812109264393771
45,1752774736,5.0,0.0,5.0,0.0,5.0,46.204879,19.100162,70.0,269.0,0.7495084994521992
46,1752774741,5.0,0.0,5.0,0.0,5.0,80.369441,21.211648,70.0,267.0,0.6820169974854086
47,1752774746,5.0,0.0,5.0,0.0,5.0,80.369441,21.211648,70.0,267.0,0.7016246407266721
48,1752774751,5.0,0.0,5.0,0.0,5.0,80.369441,21.211648,70.0,267.0,0.7381532468899354
49,1752774756,5.0,0.0,5.0,0.0,5.0,80.369441,21.211648,70.0,267.0,0.7132500417253942
50,1752774761,5.0,0.0,5.0,0.0,5.0,80.369441,21.211648,70.0,267.0,0.6797521869337387
51,1752774766,5.0,0.0,5.0,0.0,5.0,80.369441,21.211648,70.0,267.0,0.7264710847505426
52,1752774771,5.0,0.0,5.0,0.0,5.0,81.551053,14.658152,70.0,274.0,0.8320425006196622
53,1752774776,5.0,0.0,5.0,0.0,5.0,81.551053,14.658152,70.0,274.0,0.9883758225425563
54,1752774781,5.0,0.0,5.0,0.0,5.0,81.551053,14.658152,70.0,274.0,1.0425027248387908
55,1752774786,5.0,0.0,5.0,0.0,5.0,81.551053,14.658152,70.0,274.0,1.0300288535127213
56,1752774791,5.0,0.0,5.0,0.0,5.0,81.551053,14.658152,70.0,274.0,1.0627101270534942
57,1752774796,5.0,0.0,5.0,0.0,5.0,81.551053,14.658152,70.0,274.0,1.0905088917961012
58,1752774801,5.0,0.0,5.0,0.0,5.0,25.646745,84.382245,70.0,204.0,1.0851507011054495
