,index,srv-rate_autoscaler_requested_pods,srv-rate_autoscaler_terminating_pods,srv-rate_autoscaler_actual_pods,srv-rate_activator_request_concurrency,srv-rate_autoscaler_desired_pods,srv-rate_autoscaler_stable_request_concurrency,srv-rate_autoscaler_panic_request_concurrency,srv-rate_autoscaler_target_concurrency_per_pod,srv-rate_autoscaler_excess_burst_capacity,srv-rate_container_cpu_usage_seconds_total
0,1754018921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
1,1754018926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
2,1754018931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
3,1754018936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
4,1754018941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,
5,1754018946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,-211.0,0.010549730028071008
6,1754018951,0.0,0.0,0.0,0.4598973774828508,0.0,0.0,0.0,70.0,-211.0,0.013377627074684694
7,1754018956,1.0,0.0,1.0,0.4598973774828508,1.0,7.020341,0.538564,70.0,-112.0,0.01620552412129838
8,1754018961,1.0,0.0,1.0,0.4598973774828508,1.0,7.020341,0.538564,70.0,-112.0,0.019033421167912068
9,1754018966,1.0,0.0,1.0,0.4598973774828508,1.0,7.020341,0.538564,70.0,-112.0,0.03299525852693168
10,1754018971,1.0,0.0,1.0,0.4598973774828508,1.0,7.020341,0.538564,70.0,-112.0,0.037279943702556446
11,1754018976,1.0,0.0,1.0,0.4598973774828508,1.0,7.020341,0.538564,70.0,-112.0,0.04616855549202898
12,1754018981,1.0,0.0,1.0,0.6092138027189611,1.0,7.020341,0.538564,70.0,-112.0,0.0509306877384058
13,1754018986,1.0,0.0,1.0,0.6092138027189611,1.0,3.675386,0.572729,70.0,-112.0,0.05569281998478261
14,1754018991,1.0,0.0,1.0,0.6092138027189611,1.0,3.675386,0.572729,70.0,-112.0,0.06715148712328768
15,1754018996,1.0,0.0,1.0,0.6092138027189611,1.0,3.675386,0.572729,70.0,-112.0,0.07333961497716894
16,1754019001,1.0,0.0,1.0,0.6092138027189611,1.0,3.675386,0.572729,70.0,-112.0,0.07425753424657534
17,1754019006,1.0,0.0,1.0,0.6092138027189611,1.0,3.675386,0.572729,70.0,-112.0,0.050800249999999984
18,1754019011,1.0,0.0,1.0,0.639082475547607,1.0,3.675386,0.572729,70.0,-112.0,0.08342885034507809
19,1754019016,1.0,0.0,1.0,0.639082475547607,1.0,0.637162,0.54851,70.0,-112.0,0.08342885034507809
20,1754019021,1.0,0.0,1.0,0.639082475547607,1.0,0.637162,0.54851,70.0,-112.0,0.08608364261790531
21,1754019026,1.0,0.0,1.0,0.639082475547607,1.0,0.637162,0.54851,70.0,-112.0,0.08885991247364006
22,1754019031,1.0,0.0,1.0,0.639082475547607,1.0,0.637162,0.54851,70.0,-112.0,0.08885991247364006
23,1754019036,1.0,0.0,1.0,0.639082475547607,1.0,0.637162,0.54851,70.0,-112.0,0.08966635052701917
24,1754019041,1.0,0.0,1.0,0.7858949305889189,1.0,0.637162,0.54851,70.0,-112.0,0.08966635052701917
25,1754019046,1.0,0.0,1.0,0.7858949305889189,1.0,0.604673,0.751961,70.0,-112.0,0.08880487974661513
26,1754019051,1.0,0.0,1.0,0.7858949305889189,1.0,0.604673,0.751961,70.0,-112.0,0.07476461577403723
27,1754019056,1.0,0.0,1.0,0.7858949305889189,1.0,0.604673,0.751961,70.0,-112.0,0.08824386636062229
28,1754019061,1.0,0.0,1.0,0.7858949305889189,1.0,0.604673,0.751961,70.0,-112.0,0.07566176174870357
29,1754019066,1.0,0.0,1.0,0.7858949305889189,1.0,0.604673,0.751961,70.0,-112.0,0.0891651629534156
30,1754019071,1.0,0.0,1.0,0.47033768781776714,1.0,0.604673,0.751961,70.0,-112.0,0.087252834914083
31,1754019076,1.0,0.0,1.0,0.47033768781776714,1.0,0.597841,0.521599,70.0,-112.0,0.087252834914083
32,1754019081,1.0,0.0,1.0,0.47033768781776714,1.0,0.597841,0.521599,70.0,-112.0,0.089605818853274
33,1754019086,1.0,0.0,1.0,0.47033768781776714,1.0,0.597841,0.521599,70.0,-112.0,0.089605818853274
34,1754019091,1.0,0.0,1.0,0.47033768781776714,1.0,0.597841,0.521599,70.0,-112.0,0.09023468918446567
35,1754019096,1.0,0.0,1.0,0.47033768781776714,1.0,0.597841,0.521599,70.0,-112.0,0.09152356311217891
36,1754019101,1.0,0.0,1.0,1.1884024763891823,1.0,0.597841,0.521599,70.0,-112.0,0.09271477463998502
37,1754019106,1.0,0.0,1.0,1.1884024763891823,1.0,1.216475,1.217889,70.0,-113.0,0.0797925216249674
38,1754019111,1.0,0.0,1.0,1.1884024763891823,1.0,1.216475,1.217889,70.0,-113.0,0.09317021110242374
39,1754019116,1.0,0.0,1.0,1.1884024763891823,1.0,1.216475,1.217889,70.0,-113.0,0.09485072904243448
40,1754019121,1.0,0.0,1.0,1.1884024763891823,1.0,1.216475,1.217889,70.0,-113.0,0.09485072904243448
41,1754019126,1.0,0.0,1.0,1.1884024763891823,1.0,1.216475,1.217889,70.0,-113.0,0.09665898142733828
42,1754019131,1.0,0.0,1.0,0.5244689031304813,1.0,1.216475,1.217889,70.0,-113.0,0.09291462345090565
43,1754019136,1.0,0.0,1.0,0.5244689031304813,1.0,1.24268,0.638561,70.0,-112.0,0.09291462345090565
44,1754019141,1.0,0.0,1.0,0.5244689031304813,1.0,1.24268,0.638561,70.0,-112.0,0.09306096442295775
45,1754019146,1.0,0.0,1.0,0.5244689031304813,1.0,1.24268,0.638561,70.0,-112.0,0.09625268308958457
46,1754019151,1.0,0.0,1.0,0.5244689031304813,1.0,1.24268,0.638561,70.0,-112.0,0.09589757122946511
47,1754019156,1.0,0.0,1.0,0.5244689031304813,1.0,1.24268,0.638561,70.0,-112.0,0.09589757122946511
48,1754019161,1.0,0.0,1.0,4.427013445578815,1.0,1.24268,0.638561,70.0,-112.0,0.07803130797485987
49,1754019166,1.0,0.0,1.0,4.427013445578815,1.0,1.428138,4.66695,70.0,-116.0,0.23817061468663434
50,1754019171,1.0,0.0,1.0,4.427013445578815,1.0,1.428138,4.66695,70.0,-116.0,0.23817061468663434
51,1754019176,1.0,0.0,1.0,4.427013445578815,1.0,1.428138,4.66695,70.0,-116.0,0.3143965201190011
52,1754019181,1.0,0.0,1.0,4.427013445578815,1.0,1.428138,4.66695,70.0,-116.0,0.5248690089865202
53,1754019186,1.0,0.0,1.0,4.427013445578815,1.0,1.428138,4.66695,70.0,-116.0,0.5248690089865202
54,1754019191,1.0,0.0,1.0,3.276462940763328,1.0,1.428138,4.66695,70.0,-116.0,0.7650891695792595
55,1754019196,1.0,0.0,1.0,3.276462940763328,1.0,3.280316,4.140652,70.0,-116.0,0.7650891695792595
56,1754019201,1.0,0.0,1.0,3.276462940763328,1.0,3.280316,4.140652,70.0,-116.0,0.7650891695792595
57,1754019206,1.0,0.0,1.0,3.276462940763328,1.0,3.280316,4.140652,70.0,-116.0,0.8391040307347339
58,1754019211,1.0,0.0,1.0,3.276462940763328,1.0,3.280316,4.140652,70.0,-116.0,0.9993662964594588
59,1754019216,1.0,0.0,1.0,3.276462940763328,1.0,3.280316,4.140652,70.0,-116.0,0.9993662964594588
60,1754019221,1.0,0.0,1.0,3.888316239661602,1.0,3.280316,4.140652,70.0,-116.0,0.9993060576281892
61,1754019226,1.0,0.0,1.0,3.888316239661602,1.0,4.468994,4.772895,70.0,-116.0,0.9996711383944442
62,1754019231,1.0,0.0,1.0,3.888316239661602,1.0,4.468994,4.772895,70.0,-116.0,0.9996711383944442
63,1754019236,1.0,0.0,1.0,3.888316239661602,1.0,4.468994,4.772895,70.0,-116.0,0.9996124950437015
64,1754019241,1.0,0.0,1.0,3.888316239661602,1.0,4.468994,4.772895,70.0,-116.0,0.9985459277597918
65,1754019246,1.0,0.0,1.0,3.888316239661602,1.0,4.468994,4.772895,70.0,-116.0,0.9992160879166739
66,1754019251,1.0,0.0,1.0,3.4654131322785315,1.0,4.468994,4.772895,70.0,-116.0,0.8619747494267437
67,1754019256,1.0,0.0,1.0,3.4654131322785315,1.0,4.004553,3.155075,70.0,-115.0,1.0000706109260327
68,1754019261,1.0,0.0,1.0,3.4654131322785315,1.0,4.004553,3.155075,70.0,-115.0,0.9991319100912254
69,1754019266,1.0,0.0,1.0,3.4654131322785315,1.0,4.004553,3.155075,70.0,-115.0,0.9991366134120282
70,1754019271,1.0,0.0,1.0,3.4654131322785315,1.0,4.004553,3.155075,70.0,-115.0,0.9991366134120282
71,1754019276,1.0,0.0,1.0,3.4654131322785315,1.0,4.004553,3.155075,70.0,-115.0,1.0001633632823046
72,1754019281,1.0,0.0,1.0,3.0899230631078267,1.0,4.004553,3.155075,70.0,-115.0,0.8570113085782093
73,1754019286,1.0,0.0,1.0,3.0899230631078267,1.0,3.396266,4.527766,70.0,-116.0,0.9996934565540685
74,1754019291,1.0,0.0,1.0,3.0899230631078267,1.0,3.396266,4.527766,70.0,-116.0,0.9996934565540685
75,1754019296,1.0,0.0,1.0,3.0899230631078267,1.0,3.396266,4.527766,70.0,-116.0,0.9989661868549702
76,1754019301,1.0,0.0,1.0,3.0899230631078267,1.0,3.396266,4.527766,70.0,-116.0,0.9993670127722132
77,1754019306,1.0,0.0,1.0,3.0899230631078267,1.0,3.396266,4.527766,70.0,-116.0,1.0003528283098144
78,1754019311,1.0,0.0,1.0,3.287781066467841,1.0,3.396266,4.527766,70.0,-116.0,1.0003528283098144
79,1754019316,1.0,0.0,1.0,3.287781066467841,1.0,3.663562,4.110018,70.0,-116.0,0.8526201668734499
80,1754019321,1.0,0.0,1.0,3.287781066467841,1.0,3.663562,4.110018,70.0,-116.0,0.998677756076389
81,1754019326,1.0,0.0,1.0,3.287781066467841,1.0,3.663562,4.110018,70.0,-116.0,0.998677756076389
82,1754019331,1.0,0.0,1.0,3.287781066467841,1.0,3.663562,4.110018,70.0,-116.0,0.998677756076389
83,1754019336,1.0,0.0,1.0,3.287781066467841,1.0,3.663562,4.110018,70.0,-116.0,0.9991965424704414
84,1754019341,1.0,0.0,1.0,8.754874129503884,1.0,3.663562,4.110018,70.0,-116.0,0.9991965424704414
85,1754019346,1.0,0.0,1.0,8.754874129503884,1.0,4.798146,6.659269,70.0,-118.0,0.9986716131130097
86,1754019351,1.0,0.0,1.0,8.754874129503884,1.0,4.798146,6.659269,70.0,-118.0,0.9985074095670885
87,1754019356,1.0,0.0,1.0,8.754874129503884,1.0,4.798146,6.659269,70.0,-118.0,0.9985074095670885
88,1754019361,1.0,0.0,1.0,8.754874129503884,1.0,4.798146,6.659269,70.0,-118.0,0.9987236271228459
89,1754019366,1.0,0.0,1.0,8.754874129503884,1.0,4.798146,6.659269,70.0,-118.0,0.9987236271228459
